Time,PL_A12,PL_B12,PL_B22,PL_B32,PL_B42,PL_B52,PL_C12,PL_C32,D_Building,CHP_1,CHP_2,CH,CWP,CT,AC,VM,EF,CHP_1F,CHP_P,Others,Total
7/1/24 0:15,5.305,0.281,0.037,4.942,4.540,4.063,3.121,1.88,20.324,17.525,7.872,73.892,22.403,12.566,15.654,0.095,2.39,0.699,5.021,155.218,357.828
7/1/24 0:30,5.311,0.269,0.037,4.933,4.570,4.074,3.136,1.886,20.37,17.545,7.921,74.459,22.424,12.578,15.698,0.094,2.391,0.698,5.02,155.248,358.662
7/1/24 0:45,5.310,0.220,0.036,4.932,4.533,4.066,3.134,1.892,20.362,17.548,7.551,72.358,22.419,12.587,15.628,0.094,2.391,0.697,5.022,154.883,355.663
7/1/24 1:00,5.300,0.211,0.037,4.934,4.537,4.059,3.117,1.878,20.114,17.529,7.639,73.339,22.412,12.428,15.616,0,2.389,0.697,5.02,157.038,358.294
7/1/24 1:15,5.303,0.209,0.037,4.934,4.506,4.057,3.112,1.879,20.295,17.538,7.591,73.719,22.444,12.754,15.671,0.095,2.39,0.697,5.021,153.379,355.631
7/1/24 1:30,5.299,0.225,0.037,4.939,4.504,4.052,3.113,1.876,20.069,17.569,7.326,72.541,22.413,12.592,15.655,0.093,2.39,0.697,5.023,153.475,353.888
7/1/24 1:45,5.299,0.239,0.037,4.942,4.505,4.052,3.108,1.88,20.221,17.543,7.399,72.968,22.421,12.425,15.607,0.094,2.393,0.697,5.026,154.735,355.591
7/1/24 2:00,5.307,0.214,0.037,4.935,4.550,4.058,3.11,1.879,20.038,17.568,7.364,72.862,22.436,12.786,15.641,0.101,2.394,0.698,5.019,155.61,356.607
7/1/24 2:15,5.307,0.212,0.036,4.937,4.553,4.062,3.121,1.881,20.057,17.577,7.27,72.474,22.453,12.627,15.694,0.099,2.394,0.697,5.024,155.692,356.167
7/1/24 2:30,5.308,0.210,0.037,4.933,4.528,4.056,3.124,1.88,20.041,17.558,7.305,72.656,22.433,12.608,15.625,0,2.389,0.697,5.034,154.878,355.3
7/1/24 2:45,5.308,0.211,0.037,4.931,4.547,4.058,3.131,1.882,20.027,17.566,7.009,70.548,22.414,12.575,15.61,0.097,2.392,0.698,5.029,153.876,351.946
7/1/24 3:00,5.314,0.212,0.037,4.933,4.526,4.062,3.141,1.88,20.144,17.572,7.114,71.662,22.425,12.426,15.676,0.098,2.394,0.697,5.028,157.657,356.998
7/1/24 3:15,5.310,0.281,0.037,4.937,4.546,4.061,3.142,1.88,20.022,17.587,6.876,70.703,22.413,12.747,15.662,0.095,2.394,0.697,5.026,154.993,353.409
7/1/24 3:30,5.308,0.270,0.036,4.943,4.572,4.055,3.134,1.882,20.076,17.569,6.89,70.742,21.477,12.597,15.61,0.097,2.39,0.697,5.028,155.599,352.972
7/1/24 3:45,5.314,0.220,0.036,4.945,4.540,4.060,3.128,1.882,20.192,17.602,6.734,70.208,23.371,12.62,15.629,0.095,2.394,0.698,5.029,156.181,354.878
7/1/24 4:00,5.315,0.214,0.037,4.944,4.546,4.062,3.132,1.883,20.143,17.577,6.616,69.452,22.438,12.617,15.696,0.041,2.392,0.697,5.032,155.306,352.14
7/1/24 4:15,5.317,0.209,0.036,4.944,4.522,4.050,3.133,1.883,20.034,17.598,6.598,70.2,22.446,12.616,15.627,0.052,2.39,0.697,5.031,155.227,352.61
7/1/24 4:30,5.318,0.226,0.036,4.936,4.521,4.057,3.128,1.886,20.11,17.601,6.504,69.055,21.512,12.606,15.617,0.093,2.394,0.698,5.022,158.987,354.307
7/1/24 4:45,5.316,0.240,0.036,4.938,4.522,4.061,3.127,1.885,20.03,17.597,6.475,69.542,23.377,12.612,15.659,0.095,2.39,0.698,5.028,152.292,349.92
7/1/24 5:00,5.309,0.215,0.037,4.935,4.555,4.060,3.132,1.883,19.952,17.579,6.448,68.928,22.435,12.604,15.679,0.095,2.391,2.114,5.026,156.109,353.486
7/1/24 5:15,5.316,0.213,0.036,4.932,4.562,4.062,3.14,1.881,19.975,17.596,6.438,68.865,22.429,12.621,15.587,0.092,2.392,2.737,5.017,156.318,354.209
7/1/24 5:30,5.309,0.211,0.036,4.944,4.529,4.054,3.137,1.883,19.938,17.578,6.254,67.758,22.447,12.477,15.593,0.092,2.393,2.837,5.022,163.395,359.887
7/1/24 5:45,5.312,0.211,0.036,4.938,4.548,4.057,3.121,1.879,19.933,17.594,6.441,91.241,22.454,10.191,15.635,0.001,2.395,0.923,5.024,173.02,388.954
7/1/24 6:00,5.313,0.213,0.037,4.944,4.516,4.061,3.115,1.88,20.165,17.602,6.353,107.483,22.424,10.913,15.606,0.092,2.394,0.699,5.024,172.067,404.901
7/1/24 6:15,5.307,0.279,0.036,13.950,4.533,4.051,3.117,1.88,20.476,17.575,6.342,98.79,22.431,15.027,15.584,0.098,2.395,0.698,5.021,176.769,414.359
7/1/24 6:30,5.299,0.267,0.037,37.665,4.557,4.053,15.032,1.879,20.498,17.58,6.098,90.919,22.449,14.487,15.615,0.099,2.394,0.697,5.019,176.478,441.122
7/1/24 6:45,5.297,0.217,0.036,26.205,4.518,4.047,16.086,1.875,20.448,17.6,6.01,90.722,22.455,10.408,15.683,0.096,2.393,0.698,5.007,173.259,423.06
7/1/24 7:00,5.296,0.108,0.036,18.641,4.524,4.045,9.249,1.929,20.394,17.595,6.26,97.312,22.429,10.146,15.611,0,2.391,0.698,5.021,174.577,416.262
7/1/24 7:15,5.296,0.311,0.038,16.892,4.497,4.046,7.831,1.971,21.299,17.569,6.424,100.459,22.405,11.776,15.59,0.095,2.389,0.696,5.021,176.871,421.476
7/1/24 7:30,5.302,0.225,0.037,16.174,4.503,4.041,7.511,1.973,22.707,17.558,7.231,104.244,21.488,15.021,15.612,0.089,2.391,0.696,5.019,178.863,430.685
7/1/24 7:45,5.296,0.239,0.037,15.772,4.500,4.040,7.356,1.975,22.468,17.544,7.753,102.831,23.354,15.02,15.627,0.091,2.39,0.697,5.01,184.015,436.015
7/1/24 8:00,5.301,0.216,0.040,15.778,4.575,4.157,7.273,1.973,23.463,17.548,7.899,102.224,22.412,15.255,15.627,0.089,2.399,0.7,5.012,187.888,439.829
7/1/24 8:15,5.301,0.216,0.037,16.220,4.662,4.406,7.444,2.152,39.329,17.525,8.371,105.508,22.426,15.11,16.94,0.093,2.413,0.726,5.02,202.392,476.291
7/1/24 8:30,5.279,0.215,0.036,16.198,4.631,4.373,7.427,2.254,36.844,17.513,8.896,110.894,22.447,15.073,18.27,0,2.412,0.715,5.003,198.721,477.201
7/1/24 8:45,5.289,0.218,0.039,16.241,4.618,4.390,7.129,2.302,35.757,17.528,9.428,114.498,21.511,15.041,18.994,0.091,2.42,0.705,5.009,197.337,478.545
7/1/24 9:00,5.282,0.217,0.049,16.095,4.535,4.291,7.304,2.354,27.709,17.525,9.581,114.314,23.346,15.023,18.981,0.092,2.409,0.719,5.007,194.407,469.24
7/1/24 9:15,5.277,0.287,0.050,15.759,4.730,4.388,7.241,2.134,38.456,17.521,9.774,113.618,22.419,15.013,18.609,0.092,2.412,0.744,5.004,193.437,476.965
7/1/24 9:30,5.281,0.274,0.038,15.145,4.597,4.329,7.248,2.129,42.519,17.543,9.811,113.788,22.439,15.025,18.527,0.091,2.416,0.738,5.011,197.571,484.52
7/1/24 9:45,5.277,0.223,0.036,15.151,4.538,4.494,7.533,2.152,40.913,17.515,9.837,114.452,22.415,14.967,19.143,0.101,2.412,0.736,5.012,198.395,485.302
7/1/24 10:00,5.277,0.217,0.036,15.716,4.541,4.412,7.489,2.143,40.671,17.537,10.142,116.458,22.439,14.963,18.82,0.006,2.425,0.736,5.013,196.275,485.316
7/1/24 10:15,5.290,0.217,0.048,15.904,4.372,4.389,7.488,2.17,41.997,17.526,10.527,118.113,22.43,14.956,19.107,0.093,2.417,0.737,5.01,195.913,488.704
7/1/24 10:30,5.317,0.230,0.039,16.229,4.282,4.433,7.538,2.271,44.098,17.523,10.846,119.393,22.44,14.929,18.306,0.096,2.419,0.735,5.026,197.446,493.596
7/1/24 10:45,5.312,0.248,0.036,16.512,4.218,4.697,7.472,2.263,39.195,17.531,11.171,119.727,22.424,14.912,18.953,0.096,2.427,2.119,5.033,200.092,494.438
7/1/24 11:00,5.311,0.225,0.036,16.611,4.188,4.830,7.502,2.272,36.513,17.529,11.591,121.065,22.417,14.904,20.349,0.094,2.431,2.758,5.041,199.421,495.088
7/1/24 11:15,5.309,0.219,0.036,16.650,4.228,5.203,7.521,2.293,37.226,17.543,11.972,120.845,22.422,14.913,19.445,0.093,2.449,2.967,5.046,199.576,495.956
7/1/24 11:30,5.308,0.219,0.037,16.599,4.126,5.209,7.508,2.315,37.009,17.543,12.409,122.178,21.466,14.911,18.489,0.093,2.455,1.856,5.038,195.897,490.665
7/1/24 11:45,5.316,0.220,0.036,16.595,4.136,4.395,7.492,2.326,36.963,17.536,12.854,125.437,23.314,17.788,18.355,0,2.423,0.739,5.041,194.382,495.348
7/1/24 12:00,5.323,0.221,0.037,16.641,4.115,4.595,7.51,2.343,37.332,17.546,13.08,124.565,22.365,20.424,18.107,0.092,2.432,0.756,5.052,195.87,498.406
7/1/24 12:15,5.329,0.291,0.036,16.597,4.135,4.512,7.568,2.238,37.914,17.549,13.272,124.789,22.384,20.437,17.518,0.094,2.43,0.744,5.047,195.569,498.453
7/1/24 12:30,5.329,0.278,0.037,16.657,4.149,5.296,7.548,2.2,36.813,17.537,13.172,124.57,22.372,20.397,18.466,0.091,2.461,0.74,5.051,197.59,500.754
7/1/24 12:45,5.334,0.227,0.036,16.593,4.109,5.208,7.542,2.192,42.624,17.539,13.18,124.602,22.351,20.38,18.765,0.093,2.46,0.741,5.049,196.951,505.976
7/1/24 13:00,5.320,0.215,0.036,16.633,4.101,5.148,7.458,2.247,44.597,17.532,13.491,125.934,22.351,20.338,19.875,0.092,2.461,0.74,5.049,197.258,510.876
7/1/24 13:15,5.309,0.176,0.036,16.594,4.078,5.151,7.462,2.321,44.069,17.525,14.19,127.991,22.354,20.358,20.296,0,2.46,0.738,5.047,201.435,517.59
7/1/24 13:30,5.314,0.262,0.036,16.556,4.104,5.310,7.5,2.352,43.966,17.518,15.139,129.106,22.376,20.379,20.121,0.093,2.464,0.738,5.052,197.366,515.752
7/1/24 13:45,5.307,0.244,0.036,16.596,4.116,5.153,7.496,2.383,42.177,17.51,16.169,130.35,22.408,20.399,20.18,0.092,2.462,0.739,5.051,196.002,514.87
7/1/24 14:00,5.308,0.218,0.036,16.532,4.336,5.104,7.576,2.393,41.656,17.522,16.906,130.479,22.484,20.387,19.602,0.103,2.466,0.738,5.055,201.665,520.566
7/1/24 14:15,5.316,0.218,0.037,16.183,4.136,5.160,7.687,2.383,34.534,17.507,17.232,130.319,22.58,20.369,20.516,0.101,2.466,1.464,5.05,197.533,510.791
7/1/24 14:30,5.308,0.215,0.036,16.341,4.130,5.154,7.699,2.381,35.048,17.521,17.594,130.116,22.451,20.379,19.485,0.097,2.462,2.542,5.055,198.848,512.862
7/1/24 14:45,5.319,0.217,0.037,16.273,4.112,5.092,7.723,2.38,34.862,17.504,17.638,129.421,22.372,20.36,20.388,0,2.464,3.018,5.05,203.122,517.352
7/1/24 15:00,5.316,0.220,0.036,16.300,4.221,5.071,7.835,2.361,35.06,17.506,17.626,129.336,22.39,20.391,20.232,0.096,2.464,3.031,5.05,196.94,511.482
7/1/24 15:15,5.318,0.284,0.036,16.693,4.350,5.135,7.713,2.365,36.159,17.511,17.708,129.129,22.365,20.353,21.582,0.094,2.464,2.07,5.059,198.533,514.921
7/1/24 15:30,5.321,0.268,0.037,16.865,4.412,5.153,7.534,2.377,36.264,17.508,17.999,129.292,22.702,20.368,22.059,0.094,2.466,0.744,5.054,199.901,516.418
7/1/24 15:45,5.320,0.219,0.036,16.834,4.415,5.049,7.206,2.375,36.351,17.514,18.353,129.694,22.588,20.373,21.421,0.095,2.458,0.742,5.044,200.193,516.28
7/1/24 16:00,5.329,0.210,0.036,16.144,4.431,5.177,7.174,2.369,36.138,17.514,18.452,129.319,22.469,20.374,20.504,0.094,2.462,0.742,5.049,201.368,515.355
7/1/24 16:15,5.329,0.207,0.037,15.531,4.516,5.093,7.154,2.37,36.454,17.503,18.343,129.086,22.466,20.375,20.508,0.094,2.46,0.742,5.049,202.286,515.603
7/1/24 16:30,5.326,0.228,0.036,15.450,4.482,5.113,7.185,2.379,35.964,17.515,18.166,128.53,22.426,20.393,21.023,0,2.459,0.744,5.055,199.734,512.208
7/1/24 16:45,5.330,0.254,0.037,16.261,4.437,5.115,7.13,2.302,35.575,17.514,17.992,128.03,21.493,20.404,19.153,0.094,2.459,0.743,5.06,198.334,507.717
7/1/24 17:00,5.340,0.228,0.037,15.900,4.472,5.103,7.141,2.19,34.989,17.509,17.771,127.317,23.358,20.439,19.73,0.093,2.459,0.78,5.053,198.608,508.517
7/1/24 17:15,5.334,0.222,0.036,15.816,4.454,4.801,7.167,2.169,32.921,17.518,17.463,125.773,22.434,20.433,18.351,0.093,2.441,0.793,5.054,192.709,495.982
7/1/24 17:30,5.341,0.216,0.037,15.832,4.427,4.073,7.156,2.146,29.991,17.523,17.147,124.88,22.412,20.521,18.129,0.094,2.395,0.705,5.057,193.52,491.602
7/1/24 17:45,5.335,0.216,0.036,15.815,4.448,4.075,7.152,2.144,31.078,17.529,16.801,124.767,22.444,20.57,20.641,0.102,2.389,0.705,5.048,197.843,499.138
7/1/24 18:00,5.337,0.217,0.037,15.814,4.416,4.982,7.117,2.158,35.754,17.528,16.716,123.891,22.426,20.588,19.628,0.028,2.438,2.285,5.052,192.38,498.792
7/1/24 18:15,5.348,0.283,0.036,15.819,4.443,5.116,7.138,2.159,38.087,17.515,16.73,124.413,22.434,20.65,19.165,0.071,2.448,2.838,5.046,197.124,506.863
7/1/24 18:30,5.339,0.272,0.037,15.810,4.468,5.067,7.141,2.171,36.376,17.517,16.707,125.338,22.418,20.651,20.822,0.096,2.439,2.981,5.047,195.542,506.239
7/1/24 18:45,5.340,0.220,0.037,15.838,4.428,5.093,7.194,2.093,35.192,17.537,16.623,125.569,22.455,20.585,20.154,0.095,2.445,1.23,5.048,195.311,502.487
7/1/24 19:00,5.340,0.214,0.036,15.806,4.447,5.106,7.186,2.097,29.929,17.521,16.467,123.924,22.429,20.608,19.881,0.094,2.446,0.708,5.043,192.958,492.24
7/1/24 19:15,5.342,0.209,0.037,15.836,4.406,5.106,7.145,2.078,27.3,17.519,16.217,121.314,22.428,20.6,20.083,0.094,2.443,0.705,5.044,195.222,489.128
7/1/24 19:30,5.341,0.226,0.036,15.834,4.403,5.091,7.106,2.063,25.671,17.518,16.01,120.158,22.412,20.572,19.68,0.094,2.445,0.705,5.048,191.63,482.043
7/1/24 19:45,5.344,0.240,0.037,15.821,4.406,4.216,7.149,2.038,25.128,17.545,15.716,118.81,22.454,20.597,19.352,0,2.396,0.706,5.049,190.434,477.438
7/1/24 20:00,5.345,0.216,0.036,15.846,4.453,4.704,7.152,2.034,24.847,17.531,15.268,116.956,22.445,20.596,18.202,0.094,2.423,0.706,5.054,188.802,472.71
7/1/24 20:15,5.338,0.215,0.037,15.834,4.457,5.089,7.192,2.063,23.582,17.534,15.058,115.715,22.426,20.602,18.621,0.093,2.442,0.705,5.045,188.393,470.441
7/1/24 20:30,5.341,0.215,0.038,15.847,4.436,5.039,7.161,2.065,21.702,17.533,14.771,115.813,22.431,20.644,18.763,0.092,2.441,0.706,5.047,189.787,469.872
7/1/24 20:45,5.343,0.215,0.037,15.849,4.454,4.956,7.159,2.058,21.19,17.539,13.786,114.003,22.443,20.286,18.309,0.091,2.437,0.706,5.049,189.365,465.275
7/1/24 21:00,5.337,0.218,0.037,15.840,4.420,5.085,7.189,2.055,21.015,17.537,11.96,110.602,22.44,21.077,18.488,0.094,2.447,0.707,5.045,187.144,458.737
7/1/24 21:15,5.336,0.287,0.038,15.846,4.443,5.092,7.214,2.057,20.921,17.545,10.172,89.089,22.458,20.723,18.487,0,2.443,0.706,5.043,185.338,433.238
7/1/24 21:30,5.333,0.272,0.036,15.846,4.469,5.097,7.183,2.061,20.422,17.521,9.561,68.38,22.451,18.472,18.307,0.091,2.447,0.706,5.046,189.776,413.477
7/1/24 21:45,5.335,0.222,0.037,15.834,4.430,5.076,7.143,2.052,20.051,17.534,9.609,79.954,21.527,12.71,18.522,0.095,2.445,0.705,5.038,187.306,415.625
7/1/24 22:00,5.333,0.213,0.037,15.857,4.437,5.091,7.134,2.045,19.893,17.541,10.089,86.254,23.414,12.378,18.031,0.091,2.444,0.705,5.049,185.744,421.78
7/1/24 22:15,5.336,0.211,0.036,15.826,4.409,5.093,7.168,2.036,19.891,17.532,10.656,89.18,22.436,15.435,18.131,0.097,2.441,0.705,5.051,190.312,431.982
7/1/24 22:30,5.329,0.226,0.037,15.833,4.413,4.284,7.17,2.037,19.994,17.527,10.862,87.888,22.431,17.639,18.22,0.096,2.404,0.705,5.055,187.189,429.339
7/1/24 22:45,5.339,0.242,0.037,16.000,4.414,4.078,7.184,2.027,20.003,17.551,10.759,87.248,22.46,17.659,17.87,0,2.394,0.706,5.056,189.609,430.636
7/1/24 23:00,5.329,0.215,0.037,16.353,4.450,4.192,7.137,2.027,19.885,17.528,10.441,87.075,22.467,17.677,17.817,0.094,2.395,0.705,5.057,186.566,427.447
7/1/24 23:15,5.317,0.212,0.036,17.049,4.431,5.099,7.141,2.051,19.771,17.56,10.132,86.125,22.473,17.685,18.496,0.095,2.439,0.704,5.05,188.649,430.515
7/1/24 23:30,5.319,0.210,0.037,18.158,4.410,5.088,7.15,2.051,19.872,17.527,10.038,85.878,22.451,17.659,18.774,0.093,2.44,0.703,5.051,192.201,435.11
7/1/24 23:45,5.317,0.210,0.036,18.168,4.424,5.081,7.155,2.057,19.835,17.563,9.95,85.884,22.47,17.663,18.161,0.094,2.445,0.704,5.052,190.546,432.815
7/2/24 0:00,5.318,0.213,0.037,17.854,4.411,4.813,7.15,2.057,19.851,17.523,9.923,85.404,22.442,17.6,18.562,0.093,2.43,0.703,5.056,187.783,429.223
7/2/24 0:15,5.317,0.280,0.049,17.749,4.421,4.918,7.113,2.036,19.76,17.518,9.938,85.243,22.398,17.633,18.968,0,2.432,0.702,5.05,184.182,425.707
7/2/24 0:30,5.311,0.268,0.050,17.405,4.456,4.592,7.099,2.054,19.644,17.516,9.926,85.883,21.477,17.58,19.102,0.092,2.417,0.701,5.052,184.568,425.193
7/2/24 0:45,5.312,0.220,0.051,16.747,4.424,4.943,7.135,2.038,19.852,17.513,9.872,85.842,23.344,17.588,18.692,0.091,2.435,0.702,5.051,184.683,426.535
7/2/24 1:00,5.314,0.204,0.041,16.863,4.431,4.336,7.148,2.034,19.676,17.513,9.834,84.95,22.414,17.562,18.354,0.091,2.404,0.701,5.052,183.532,422.454
7/2/24 1:15,5.317,0.201,0.038,17.314,4.410,4.766,7.143,2.05,19.793,17.51,9.606,84.091,22.42,17.587,19.005,0.091,2.425,0.701,5.052,183.911,423.431
7/2/24 1:30,5.315,0.239,0.037,16.114,4.403,5.077,7.103,2.045,19.795,17.505,9.54,83.81,22.426,17.59,18.406,0.09,2.443,0.701,5.053,186.14,423.832
7/2/24 1:45,5.315,0.239,0.037,16.071,4.409,5.080,7.107,2.051,19.832,17.513,9.245,83.295,22.425,17.571,18.661,0.07,2.445,0.701,5.049,183.133,420.249
7/2/24 2:00,5.313,0.215,0.037,16.374,4.451,5.004,7.136,2.048,19.758,17.507,9.018,81.92,22.407,17.577,18.808,0.02,2.442,0.701,5.053,184.925,420.714
7/2/24 2:15,5.317,0.212,0.036,16.057,4.457,4.682,7.161,2.066,19.754,17.511,8.963,81.621,22.433,17.614,18.413,0.101,2.426,0.702,5.05,182.951,417.527
7/2/24 2:30,5.300,0.210,0.037,16.010,4.430,5.080,7.148,2.06,19.941,17.502,9.134,82.047,22.428,17.626,18.366,0.098,2.444,0.701,5.05,182.962,418.574
7/2/24 2:45,5.278,0.212,0.037,16.010,4.450,5.024,7.118,2.055,19.93,17.508,9.01,81.162,22.43,17.639,17.854,0.097,2.442,0.701,5.053,180.862,414.872
7/2/24 3:00,5.283,0.212,0.037,16.024,4.416,4.123,7.107,2.034,19.808,17.507,8.971,81.023,22.429,17.624,17.816,0.096,2.397,0.701,5.055,184.798,417.461
7/2/24 3:15,5.289,0.281,0.036,16.028,4.443,4.058,7.146,2.028,19.925,17.51,8.801,79.607,21.514,16.912,17.875,0.096,2.391,0.702,5.053,182.615,412.31
7/2/24 3:30,5.290,0.269,0.037,16.010,4.478,4.061,7.162,2.027,19.944,17.533,8.675,80.004,23.395,15.118,17.883,0,2.394,0.701,5.055,181.195,411.231
7/2/24 3:45,5.290,0.220,0.036,16.018,4.433,4.215,7.16,2.028,19.928,17.512,8.579,79.436,22.447,15.124,17.904,0.096,2.402,0.701,5.057,183.544,412.13
7/2/24 4:00,5.292,0.213,0.036,16.031,4.444,5.041,7.134,2.04,19.96,17.511,8.622,80.354,22.436,15.123,17.956,0.095,2.441,0.701,5.048,182.066,412.544
7/2/24 4:15,5.289,0.209,0.037,15.962,4.415,5.079,7.14,2.039,20.08,17.524,8.712,81.117,21.516,15.116,18.351,0.094,2.443,0.701,5.049,182.982,413.855
7/2/24 4:30,5.290,0.226,0.036,15.797,4.419,5.073,7.21,2.044,19.913,17.503,8.901,81.9,22.457,15.103,18.646,0.093,2.446,0.7,5.053,183.813,416.623
7/2/24 4:45,5.288,0.240,0.036,15.782,4.414,4.770,7.144,2.044,19.976,17.509,8.869,81.184,23.404,15.121,18.738,0.094,2.431,0.701,5.057,180.923,413.725
7/2/24 5:00,5.292,0.215,0.037,15.774,4.459,4.924,7.17,2.04,19.847,17.502,8.759,80.739,22.438,15.134,18.454,0,2.439,1.739,5.067,181.456,413.485
7/2/24 5:15,5.301,0.214,0.036,16.188,4.459,5.078,7.114,2.063,19.842,17.537,8.476,79.69,22.47,15.144,18.534,0.093,2.444,2.025,5.058,183.232,414.998
7/2/24 5:30,5.293,0.210,0.037,16.215,4.436,5.071,7.136,2.048,19.804,17.518,8.323,79.366,22.46,15.159,18.758,0.093,2.444,3.53,5.052,179.365,412.318
7/2/24 5:45,5.293,0.212,0.036,15.902,4.449,4.845,7.155,2.044,19.945,17.521,8.274,79.254,22.442,15.161,18.781,0.092,2.431,1.124,5.065,182.591,412.617
7/2/24 6:00,5.296,0.214,0.036,15.961,4.418,4.401,7.155,2.032,19.648,17.531,8.106,103.062,22.451,15.125,18.174,0.105,2.404,0.702,5.055,181.133,433.009
7/2/24 6:15,5.288,0.282,0.036,15.804,4.446,5.080,7.158,2.04,20.161,17.57,7.715,118.244,22.457,15.058,18.438,0.101,2.442,0.701,5.053,180.489,448.563
7/2/24 6:30,5.285,0.268,0.036,15.773,4.471,4.742,7.11,2.043,20.533,17.553,7.581,108.074,22.434,15.066,18.568,0,2.423,0.701,5.059,180.25,437.97
7/2/24 6:45,5.290,0.217,0.037,15.642,4.430,4.051,7.142,2.034,20.48,17.587,7.308,102.704,22.451,15.077,18.159,0.099,2.39,0.702,5.053,183.006,433.859
7/2/24 7:00,5.275,0.211,0.036,14.588,4.427,4.123,7.159,2.091,20.965,17.554,7.533,104.784,21.493,15.054,17.919,0.096,2.394,0.7,5.057,183.388,434.847
7/2/24 7:15,5.288,0.207,0.037,16.567,4.405,4.057,7.148,2.119,21.366,17.577,7.602,105.802,23.362,15.054,18.154,0.097,2.389,0.701,5.053,180.776,437.761
7/2/24 7:30,5.289,0.225,0.036,15.653,4.410,4.059,7.137,2.12,22.713,17.558,7.607,105.172,22.438,15.033,18.12,0.097,2.39,0.702,5.05,184.57,440.379
7/2/24 7:45,5.289,0.239,0.036,15.628,4.401,4.058,7.103,2.104,22.647,17.54,7.923,109.036,22.434,15.01,17.885,0.095,2.393,0.7,5.052,188.959,448.532
7/2/24 8:00,5.288,0.214,0.036,15.919,4.446,4.231,7.133,2.213,24.132,17.526,8.438,113.448,21.496,15.403,17.811,0,2.398,0.705,5.048,188.38,454.265
7/2/24 8:15,5.296,0.212,0.037,15.963,4.445,4.807,7.15,2.451,41.903,17.507,8.919,115.922,23.331,20.039,18.401,0.095,2.43,0.744,5.045,203.277,497.974
7/2/24 8:30,5.276,0.219,0.045,15.921,4.424,5.092,7.125,2.368,41.41,17.509,9.365,117.461,22.403,20.632,20.228,0.095,2.44,0.743,5.046,195.579,493.381
7/2/24 8:45,5.836,0.221,0.037,15.928,4.459,4.778,7.095,2.227,40.572,17.514,9.85,118.893,22.417,20.426,19.946,0.094,2.427,0.741,5.047,195.753,494.261
7/2/24 9:00,5.460,0.224,0.037,15.924,4.402,4.934,6.64,2.244,33.19,17.518,10.237,119.974,22.397,20.545,19.538,0.094,2.435,0.74,5.043,192.38,483.956
7/2/24 9:15,5.377,0.295,0.040,15.962,4.433,5.121,3.676,2.28,40.163,17.542,10.604,121.436,22.448,20.716,22.658,0.095,2.443,0.741,5.049,191.995,493.074
7/2/24 9:30,5.364,0.276,0.037,16.558,4.429,4.979,3.675,2.272,41.454,17.55,10.814,121.806,22.433,20.177,21.383,0,2.437,0.74,5.049,198.127,499.56
7/2/24 9:45,5.360,0.227,0.036,16.059,4.410,5.080,3.675,2.278,40.87,17.532,10.903,122.812,22.418,20.836,21.781,0.093,2.44,0.741,5.049,192.613,495.213
7/2/24 10:00,5.359,0.222,0.036,15.967,4.426,4.986,3.683,2.224,41.207,17.528,11.004,123.243,21.479,20.456,20.141,0.103,2.431,0.741,5.051,198.214,498.501
7/2/24 10:15,5.358,0.216,0.036,15.944,4.352,5.162,3.665,2.268,42.412,17.531,10.991,122.568,23.346,20.312,20.739,0.099,2.44,1.657,5.054,200.54,504.69
7/2/24 10:30,5.362,0.232,0.037,16.041,4.359,5.159,3.683,2.263,44.566,17.559,11.854,126.487,22.404,20.651,21.673,0.099,2.442,2.614,5.051,200.147,512.683
7/2/24 10:45,5.356,0.236,0.036,15.977,4.383,5.139,3.685,2.304,36.988,17.542,12.806,129.13,22.42,20.455,21.899,0.094,2.439,2.974,5.056,199.2,508.119
7/2/24 11:00,5.357,0.213,0.037,16.269,4.421,4.703,3.682,2.286,36.005,17.537,13.514,128.737,22.451,20.423,21.13,0.097,2.423,2.51,5.049,200.466,507.31
7/2/24 11:15,5.360,0.221,0.036,16.575,4.451,5.100,3.686,2.288,35.796,17.558,13.537,127.326,22.402,20.411,20.739,0,2.447,0.765,5.049,203.45,507.197
7/2/24 11:30,29.414,0.227,0.037,16.091,4.429,4.855,3.684,2.257,36.126,17.534,13.72,128.166,22.392,20.389,19.374,0.096,2.437,0.742,5.052,200.132,527.154
7/2/24 11:45,37.915,0.226,0.036,16.183,4.374,4.966,3.692,2.203,35.95,17.51,13.783,127.674,22.36,20.356,19.495,0.093,2.438,0.741,5.053,191.092,526.14
7/2/24 12:00,28.993,0.226,0.037,16.451,4.347,5.171,3.698,2.187,36.085,17.537,13.817,127.57,21.469,20.417,19.467,0.094,2.452,0.743,5.057,195.079,520.897
7/2/24 12:15,21.080,0.293,0.037,16.504,4.388,4.768,3.723,2.2,36.39,17.54,13.718,126.986,23.32,20.26,19.039,0.094,2.431,0.745,5.055,189.862,508.433
7/2/24 12:30,18.717,0.278,0.037,16.769,4.414,4.621,3.709,2.245,41.364,17.539,13.668,127.186,22.397,20.622,18.994,0.096,2.42,0.744,5.06,197.068,517.948
7/2/24 12:45,17.635,0.226,0.037,16.764,4.362,4.667,3.705,2.271,43.156,17.561,13.701,129.055,21.497,20.49,20.434,0,2.426,0.745,5.049,199.847,523.628
7/2/24 13:00,16.860,0.216,0.036,16.711,4.368,4.953,3.697,2.26,44.55,17.561,13.556,129.046,23.345,20.495,21.89,0.092,2.441,0.742,5.053,196.279,524.151
